GeneSym	EnsembleID	Tissue/Cell Type
GNG5	ENSP00000359675	embryonic structure
FYB	ENSP00000316460	embryonic structure
NSFL1C	ENSP00000216879	embryonic structure
PPA2	ENSP00000343885	embryonic structure
PRKAA1	ENSP00000346148	embryonic structure
HUWE1	ENSP00000262854	embryonic structure
SEC22B	ENSP00000420824	embryonic structure
SCFD1	ENSP00000390783	embryonic structure
GP1BB	ENSP00000383382	embryonic structure
NOS3	ENSP00000297494	embryonic structure
ANXA2	ENSP00000346032	embryonic structure
CDK5RAP3	ENSP00000344683	embryonic structure
DDOST	ENSP00000364188	embryonic structure
COPZ1	ENSP00000262061	embryonic structure
VTA1	ENSP00000356602	embryonic structure
EIF6	ENSP00000363559	embryonic structure
NCF2	ENSP00000356505	embryonic structure
NIP7	ENSP00000254940	embryonic structure
NDUFB9	ENSP00000276689	embryonic structure
DROSHA	ENSP00000339845	embryonic structure
EIF3K	ENSP00000248342	embryonic structure
EMCN	ENSP00000296420	embryonic structure
PPHLN1	ENSP00000338510	embryonic structure
UBE2E3	ENSP00000307109	embryonic structure
AHDC1	ENSP00000247087	embryonic structure
SEC61B	ENSP00000223641	embryonic structure
SH3PXD2A	ENSP00000348215	embryonic structure
ELL	ENSP00000262809	embryonic structure
TRMT6	ENSP00000203001	embryonic structure
ZNF592	ENSP00000299927	embryonic structure
UCHL3	ENSP00000366819	embryonic structure
ATM	ENSP00000278616	embryonic structure
DHX9	ENSP00000356520	embryonic structure
ZBTB40	ENSP00000364798	embryonic structure
GRAMD4	ENSP00000354313	embryonic structure
ATG101	ENSP00000338990	embryonic structure
KLHL42	ENSP00000370671	embryonic structure
TMUB2	ENSP00000313214	embryonic structure
KAT8	ENSP00000406037	embryonic structure
CORO1B	ENSP00000340211	embryonic structure
SGPP1	ENSP00000247225	embryonic structure
ZNF691	ENSP00000361584	embryonic structure
EFTUD2	ENSP00000262414	embryonic structure
HNRNPLL	ENSP00000387088	embryonic structure
MADCAM1	ENSP00000215637	embryonic structure
APPL1	ENSP00000288266	embryonic structure
IQGAP3	ENSP00000354451	embryonic structure
TIPIN	ENSP00000261881	embryonic structure
DCK	ENSP00000286648	embryonic structure
EPHB3	ENSP00000332118	embryonic structure
OSBPL1A	ENSP00000320291	embryonic structure
POLE2	ENSP00000216367	embryonic structure
MED17	ENSP00000251871	embryonic structure
TRIM32	ENSP00000363095	embryonic structure
POLE4	ENSP00000420176	embryonic structure
KIF11	ENSP00000260731	embryonic structure
POLE3	ENSP00000363284	embryonic structure
PBX2	ENSP00000403948	embryonic structure
HEATR1	ENSP00000355541	embryonic structure
KNOP1	ENSP00000219837	embryonic structure
COA1	ENSP00000223336	embryonic structure
SPX	ENSP00000256969	embryonic structure
XRCC3	ENSP00000343392	embryonic structure
NOL4L	ENSP00000352704	embryonic structure
KANK2	ENSP00000347276	embryonic structure
TAF1C	ENSP00000367802	embryonic structure
UCHL5	ENSP00000356425	embryonic structure
DNAJB4	ENSP00000359799	embryonic structure
TBL1XR1	ENSP00000405574	embryonic structure
ERO1L	ENSP00000379042	embryonic structure
LAP3	ENSP00000226299	embryonic structure
EIF4A1	ENSP00000293831	embryonic structure
GMEB1	ENSP00000294409	embryonic structure
SREBF1	ENSP00000348069	embryonic structure
ADRM1	ENSP00000253003	embryonic structure
CDC42EP2	ENSP00000279249	embryonic structure
SH3RF1	ENSP00000284637	embryonic structure
NKD1	ENSP00000268459	embryonic structure
AKTIP	ENSP00000300245	embryonic structure
ID1	ENSP00000365280	embryonic structure
SCRN2	ENSP00000290216	embryonic structure
AMFR	ENSP00000290649	embryonic structure
DAB2	ENSP00000313391	embryonic structure
ANGPTL1	ENSP00000234816	embryonic structure
CYP19A1	ENSP00000260433	embryonic structure
GOLPH3L	ENSP00000271732	embryonic structure
POLR2K	ENSP00000342889	embryonic structure
SLC30A2	ENSP00000363394	embryonic structure
SYNJ2BP	ENSP00000256366	embryonic structure
TMEM100	ENSP00000299377	embryonic structure
XBP1	ENSP00000216037	embryonic structure
TMEM41A	ENSP00000406885	embryonic structure
NRK	ENSP00000414221	embryonic structure
IGDCC3	ENSP00000332773	embryonic structure
SERTAD3	ENSP00000325414	embryonic structure
SSSCA1	ENSP00000312318	embryonic structure
SUSD4	ENSP00000344219	embryonic structure
SLC25A26	ENSP00000336801	embryonic structure
FYCO1	ENSP00000296137	embryonic structure
PCMTD1	ENSP00000353739	embryonic structure
CERCAM	ENSP00000313223	embryonic structure
DHX38	ENSP00000268482	embryonic structure
TRA2B	ENSP00000416959	embryonic structure
FABP5	ENSP00000297258	embryonic structure
PRELID1	ENSP00000302114	embryonic structure
CDS1	ENSP00000295887	embryonic structure
AADACL2	ENSP00000348911	embryonic structure
ZNF449	ENSP00000339585	embryonic structure
AADACL3	ENSP00000352268	embryonic structure
APOL5	ENSP00000249044	embryonic structure
ZNF91	ENSP00000300619	embryonic structure
ZSCAN23	ENSP00000289788	embryonic structure
C1QL1	ENSP00000253407	embryonic structure
C1QL3	ENSP00000298943	embryonic structure
BNIPL	ENSP00000357927	embryonic structure
CAPN6	ENSP00000317214	embryonic structure
CATSPERB	ENSP00000256343	embryonic structure
BBS2	ENSP00000245157	embryonic structure
CTTNBP2	ENSP00000160373	embryonic structure
CUTA	ENSP00000363624+ENSP00000391509	embryonic structure
FSTL3	ENSP00000166139	embryonic structure
GALK2	ENSP00000379766	embryonic structure
GPR31	ENSP00000355799	embryonic structure
CSHL1	ENSP00000309524	embryonic structure
HEMK1	ENSP00000232854	embryonic structure
COPS6	ENSP00000304102	embryonic structure
MMP11	ENSP00000215743	embryonic structure
MORN3	ENSP00000347486	embryonic structure
MOS	ENSP00000310722	embryonic structure
MC5R	ENSP00000318077	embryonic structure
HOXB2	ENSP00000331741	embryonic structure
FAM26E	ENSP00000357588	embryonic structure
ELOVL6	ENSP00000304736	embryonic structure
ZNF775	ENSP00000330838	embryonic structure
ZNF76	ENSP00000363064	embryonic structure
ZNF726P1	ENSP00000390627	embryonic structure
ZNF654	ENSP00000312141	embryonic structure
ZNF613	ENSP00000293471	embryonic structure
ZNF56	ENSP00000340236	embryonic structure
ATP8	ENSP00000355265	embryonic structure
FAM3B	ENSP00000350673	embryonic structure
PAPPA2	ENSP00000356634	embryonic structure
ZNF430	ENSP00000261560	embryonic structure
OCM	ENSP00000242104	embryonic structure
GJA5	ENSP00000271348	embryonic structure
ZNF205	ENSP00000219091	embryonic structure
ZNF117	ENSP00000282869	embryonic structure
L2HGDH	ENSP00000267436	embryonic structure
ERVFRD-1	ENSP00000420174	embryonic structure
WNT6	ENSP00000233948	embryonic structure
WNT16	ENSP00000222462	embryonic structure
CYSLTR2	ENSP00000282018	embryonic structure
WDFY2	ENSP00000298125	embryonic structure
VPS33B	ENSP00000327650	embryonic structure
VGLL1	ENSP00000359668	embryonic structure
HOXB8	ENSP00000239144	embryonic structure
UQCC3	ENSP00000367189	embryonic structure
UNKL	ENSP00000301712+ENSP00000384850	embryonic structure
HIST1H2AH	ENSP00000366679	embryonic structure
UFSP2	ENSP00000264689	embryonic structure
UCN	ENSP00000296099	embryonic structure
HOXA7	ENSP00000242159	embryonic structure
UBE2H	ENSP00000347836	embryonic structure
GRHL2	ENSP00000251808	embryonic structure
DUSP12	ENSP00000356920	embryonic structure
DQX1	ENSP00000377523	embryonic structure
DACT1	ENSP00000337439	embryonic structure
HPS1	ENSP00000326649	embryonic structure
DACT2	ENSP00000355760	embryonic structure
FGF3	ENSP00000334122	embryonic structure
TRIM51	ENSP00000328271	embryonic structure
TRIM43	ENSP00000272395	embryonic structure
TREML2	ENSP00000362200	embryonic structure
GSTA3	ENSP00000211122	embryonic structure
CRYBA2	ENSP00000295728	embryonic structure
TMEM88	ENSP00000301599	embryonic structure
TMEM86B	ENSP00000321038	embryonic structure
TMEM74B	ENSP00000371318	embryonic structure
COLEC10	ENSP00000332723	embryonic structure
TMEM180	ENSP00000238936	embryonic structure
TMEM177	ENSP00000272521	embryonic structure
LEP	ENSP00000312652	embryonic structure
TM7SF3	ENSP00000342322	embryonic structure
ERCC3	ENSP00000285398	embryonic structure
TLR6	ENSP00000371376	embryonic structure
TLCD1	ENSP00000292090	embryonic structure
TIMM13	ENSP00000215570	embryonic structure
HIGD1B	ENSP00000253410	embryonic structure
LGALS13	ENSP00000221797	embryonic structure
COX4I2	ENSP00000365243	embryonic structure
INSL4	ENSP00000239316	embryonic structure
TFCP2L1	ENSP00000263707	embryonic structure
TEX261	ENSP00000272438	embryonic structure
TCTEX1D4	ENSP00000341803	embryonic structure
LGR5	ENSP00000266674	embryonic structure
GMPR	ENSP00000259727	embryonic structure
MAF	ENSP00000327048	embryonic structure
ACOXL	ENSP00000407761	embryonic structure
DNMT3L	ENSP00000270172	embryonic structure
CRAT	ENSP00000315013	embryonic structure
SYTL5	ENSP00000297875	embryonic structure
HTRA4	ENSP00000305919	embryonic structure
NPS	ENSP00000381105	embryonic structure
MIDN	ENSP00000300952	embryonic structure
FAM26D	ENSP00000357586	embryonic structure
ELSPBP1	ENSP00000340660	embryonic structure
ADRB1	ENSP00000358301	embryonic structure
BCL6B	ENSP00000293805	embryonic structure
MGMT	ENSP00000302111	embryonic structure
ADRB3	ENSP00000343782	embryonic structure
SP6	ENSP00000340799	embryonic structure
SP140	ENSP00000375899	embryonic structure
LINC00596	ENSP00000382775	embryonic structure
SOCS4	ENSP00000341327	embryonic structure
SNRNP40	ENSP00000263694	embryonic structure
SLFN5	ENSP00000299977	embryonic structure
MCOLN3	ENSP00000304843	embryonic structure
SLC5A3	ENSP00000370543	embryonic structure
SLC26A11	ENSP00000355384	embryonic structure
SLC22A18	ENSP00000307859	embryonic structure
HTR1B	ENSP00000358963	embryonic structure
CLC	ENSP00000221804	embryonic structure
HOXB3	ENSP00000308252	embryonic structure
ADAM12	ENSP00000357668	embryonic structure
EMC6	ENSP00000248378	embryonic structure
S100P	ENSP00000296370	embryonic structure
OCM2	ENSP00000257627	embryonic structure
NCCRP1	ENSP00000342137	embryonic structure
DNM1P46	ENSP00000410841	embryonic structure
RNASE6	ENSP00000302046	embryonic structure
NDUFA10	ENSP00000252711	embryonic structure
RGMB	ENSP00000308219	embryonic structure
COG8	ENSP00000305459	embryonic structure
RFC2	ENSP00000055077	embryonic structure
RASSF7	ENSP00000344226	embryonic structure
CMTM7	ENSP00000335605	embryonic structure
MFSD2B	ENSP00000385527	embryonic structure
FPR3	ENSP00000341821	embryonic structure
FOXN2	ENSP00000343633	embryonic structure
HIST1H1A	ENSP00000244573	embryonic structure
PTRH1	ENSP00000418661	embryonic structure
PTPRD	ENSP00000348812	embryonic structure
OXLD1	ENSP00000363873	embryonic structure
PTGER2	ENSP00000245457	embryonic structure
PSG8	ENSP00000305005	embryonic structure
PSG5	ENSP00000344413	embryonic structure
PSG2	ENSP00000251275	embryonic structure
PSG1	ENSP00000244296	embryonic structure
PRRG4	ENSP00000257836	embryonic structure
AGO1	ENSP00000362300	embryonic structure
GGTLC2	ENSP00000413616	embryonic structure
CLDN6	ENSP00000328674	embryonic structure
CSTB	ENSP00000291568	embryonic structure
POP7	ENSP00000304353	embryonic structure
GH2	ENSP00000333157	embryonic structure
ANP32D	ENSP00000266594	embryonic structure
PLIN2	ENSP00000276914	embryonic structure
OR7A17	ENSP00000328144	embryonic structure
ATP6V0E1	ENSP00000265093	embryonic structure
GAR1	ENSP00000226796	embryonic structure
NDUFAF1	ENSP00000260361	embryonic structure
DENND2D	ENSP00000350266	embryonic structure
C16ORF91	ENSP00000311390	embryonic structure
ENKD1	ENSP00000243878	embryonic structure
ACER2	ENSP00000342609	embryonic structure
PDE6D	ENSP00000287600	embryonic structure
MED10	ENSP00000255764	embryonic structure
NPY4R	ENSP00000363431	embryonic structure
BLOC1S4	ENSP00000318128	embryonic structure
CSH1	ENSP00000333268	embryonic structure
INO80E	ENSP00000303977	embryonic structure
UNC119B	ENSP00000344942	embryonic structure
ZNF625	ENSP00000347977	embryonic structure
TNFRSF12A	ENSP00000326737	embryonic structure
TMED7	ENSP00000405926	embryonic structure
NKD2	ENSP00000296849	embryonic structure
CSH2	ENSP00000376623	embryonic structure
CD209	ENSP00000315477	embryonic structure
PRPF39	ENSP00000348010	embryonic structure
HIST1H2BL	ENSP00000366618	embryonic structure
LRRC1	ENSP00000359925	embryonic structure
SLC52A1	ENSP00000254853	embryonic structure
THSD1	ENSP00000258613	embryonic structure
VGF	ENSP00000249330	embryonic structure
ZNF544	ENSP00000269829	embryonic structure
ZNF83	ENSP00000301096	embryonic structure
COL5A1	ENSP00000360882	embryonic structure
ACVR1	ENSP00000263640	embryonic structure
CYP4B1	ENSP00000360991	embryonic structure
ZNF85	ENSP00000329793	embryonic structure
GCNT1	ENSP00000365920	embryonic structure
GPR20	ENSP00000366970	embryonic structure
ICAM4	ENSP00000342114	embryonic structure
TRIM58	ENSP00000355437	embryonic structure
TMPRSS13	ENSP00000337113	embryonic structure
TAAR1	ENSP00000275216	embryonic structure
FRAT2	ENSP00000360058	embryonic structure
GLIS1	ENSP00000309653	embryonic structure
FOXB1	ENSP00000379369	embryonic structure
CENPO	ENSP00000260662	embryonic structure
RBFA	ENSP00000305696	embryonic structure
PPOX	ENSP00000343943	embryonic structure
FOPNL	ENSP00000255759	embryonic structure
SERPINE1	ENSP00000223095	embryonic structure
SDSL	ENSP00000341117	embryonic structure
PLRG1	ENSP00000303191	embryonic structure
NXT1	ENSP00000254998	embryonic structure
TICAM2	ENSP00000386341	embryonic structure
RCN2	ENSP00000378349	embryonic structure
PSAT1	ENSP00000365773	embryonic structure
EDN3	ENSP00000337128	embryonic structure
CEBPB	ENSP00000305422	embryonic structure
HOXB9	ENSP00000309439	embryonic structure
LHX4	ENSP00000263726	embryonic structure
NDUFS2	ENSP00000356972	embryonic structure
TMA16	ENSP00000351380	embryonic structure
PGF	ENSP00000238607	embryonic structure
CTDSP1	ENSP00000273062	embryonic structure
NUDT15	ENSP00000258662	embryonic structure
LRIG1	ENSP00000273261	embryonic structure
ZNF26	ENSP00000333725	embryonic structure
ABHD17C	ENSP00000258884	embryonic structure
RFC3	ENSP00000369411	embryonic structure
PCDH12	ENSP00000231484	embryonic structure
ZSCAN22	ENSP00000332433	embryonic structure
ADCK1	ENSP00000238561	embryonic structure
STRA13	ENSP00000302951	embryonic structure
SULT2B1	ENSP00000201586	embryonic structure
HSD3B1	ENSP00000358421	embryonic structure
PLCXD1	ENSP00000371073	embryonic structure
DIRC2	ENSP00000261038	embryonic structure
IFI30	ENSP00000384886	embryonic structure
NT5DC3	ENSP00000376615	embryonic structure
PLOD1	ENSP00000196061	embryonic structure
MIA	ENSP00000263369	embryonic structure
FBXL3	ENSP00000347834	embryonic structure
COL1A2	ENSP00000297268	embryonic structure
SLC52A2	ENSP00000333638	embryonic structure
TAPBPL	ENSP00000266556	embryonic structure
OGFOD3	ENSP00000330075	embryonic structure
CYR61	ENSP00000398736	embryonic structure
USP30	ENSP00000257548	embryonic structure
LAD1	ENSP00000375829	embryonic structure
CSF3R	ENSP00000342623	embryonic structure
XCL2	ENSP00000356793	embryonic structure
CXCR1	ENSP00000295683	embryonic structure
EPX	ENSP00000225371	embryonic structure
GNGT1	ENSP00000248572	embryonic structure
KLRD1	ENSP00000338130	embryonic structure
IL2	ENSP00000226730	embryonic structure
PTGDR2	ENSP00000332812	embryonic structure
RELL2	ENSP00000297164	embryonic structure
XCL1	ENSP00000356792	embryonic structure
FCGR3B	ENSP00000294800	embryonic structure
MEFV	ENSP00000219596	embryonic structure
TRIM40	ENSP00000414769	embryonic structure
SPINT3	ENSP00000217428	embryonic structure
DET1	ENSP00000408994	embryonic structure
PARD6B	ENSP00000360672	embryonic structure
PARD6G	ENSP00000343144	embryonic structure
RAD54B	ENSP00000336606	embryonic structure
ARL6IP1	ENSP00000306788	embryonic structure
KIAA0247	ENSP00000344424	embryonic structure
CCND2	ENSP00000261254	embryonic structure
IFNA2	ENSP00000369554	embryonic structure
METAP1	ENSP00000296411	embryonic structure
CHMP1A	ENSP00000253475	embryonic structure
STARD8	ENSP00000363727	embryonic structure
NOTCH4	ENSP00000403447	embryonic structure
PPARG	ENSP00000287820	embryonic structure
AKAP17A	ENSP00000324827	embryonic structure
TCP11L1	ENSP00000335595	embryonic structure
CDC37	ENSP00000222005	embryonic structure
MCM5	ENSP00000216122	embryonic structure
TRIM25	ENSP00000323889	embryonic structure
ALPP	ENSP00000375881	embryonic structure
BACH1	ENSP00000286800	embryonic structure
CCNB1	ENSP00000256442	embryonic structure
TCEAL1	ENSP00000361707	embryonic structure
WASH6P	ENSP00000352498	embryonic structure
SNX12	ENSP00000363392	embryonic structure
SLC31A2	ENSP00000259392	embryonic structure
SIDT2	ENSP00000314023	embryonic structure
RHOD	ENSP00000308576	embryonic structure
REEP3	ENSP00000362863	embryonic structure
RAB12	ENSP00000331748	embryonic structure
PTRF	ENSP00000349541	embryonic structure
POLR2F	ENSP00000403852	embryonic structure
PIR	ENSP00000369785	embryonic structure
PHF1	ENSP00000363640+ENSP00000391901	embryonic structure
ORC2	ENSP00000234296	embryonic structure
CHRAC1	ENSP00000220913	embryonic structure
NMI	ENSP00000243346	embryonic structure
NAPRT	ENSP00000401508	embryonic structure
MNX1	ENSP00000252971	embryonic structure
MNAT1	ENSP00000261245	embryonic structure
MEIS1	ENSP00000272369	embryonic structure
MASTL	ENSP00000365113	embryonic structure
LRRC8D	ENSP00000338887	embryonic structure
