Code	Name	UniProt_ID	Ensembl_gene_ID	Ensembl_transcript_ID	Ensembl_protein_ID
I43.UPW	family I43 unassigned peptidase inhibitors	Q99706	ENSG00000283961	ENST00000638897	ENSP00000492653
I43.UPW	family I43 unassigned peptidase inhibitors	Q99706	ENSG00000283961	ENST00000639533	ENSP00000491289
I43.UPW	family I43 unassigned peptidase inhibitors	Q99706	ENSG00000284460	ENST00000638231	ENSP00000492368
I43.UPW	family I43 unassigned peptidase inhibitors	Q99706	ENSG00000278271	ENST00000615970	ENSP00000477887
I43.UPW	family I43 unassigned peptidase inhibitors	Q99706	ENSG00000284013	ENST00000639577	ENSP00000492722
I43.UPW	family I43 unassigned peptidase inhibitors	Q99706	ENSG00000284013	ENST00000638563	ENSP00000491532
I43.UPW	family I43 unassigned peptidase inhibitors	Q99706	ENSG00000284013	ENST00000640163	ENSP00000491890
I43.UPW	family I43 unassigned peptidase inhibitors	Q99706	ENSG00000274955	ENST00000619637	ENSP00000478491
I43.UPW	family I43 unassigned peptidase inhibitors	Q99706-3	ENSG00000189013	ENST00000345540	ENSP00000339634
I43.UPW	family I43 unassigned peptidase inhibitors	Q99706-3	ENSG00000274232	ENST00000611022	ENSP00000484469
I43.UPW	family I43 unassigned peptidase inhibitors	Q99706-3	ENSG00000276044	ENST00000616384	ENSP00000479347
I43.UPW	family I43 unassigned peptidase inhibitors	Q99706-3	ENSG00000275699	ENST00000621182	ENSP00000479175
I43.UPW	family I43 unassigned peptidase inhibitors	Q99706-3	ENSG00000273575	ENST00000614680	ENSP00000477984
I43.UPW	family I43 unassigned peptidase inhibitors	Q99706-3	ENSG00000284365	ENST00000640814	ENSP00000491623
I43.UPW	family I43 unassigned peptidase inhibitors	Q99706-3	ENSG00000283961	ENST00000639866	ENSP00000491202
I43.UPW	family I43 unassigned peptidase inhibitors	Q99706-3	ENSG00000284013	ENST00000639577	ENSP00000492722
I43.UPW	family I43 unassigned peptidase inhibitors	P43627	ENSG00000276011	ENST00000619621	ENSP00000483052
I43.UPW	family I43 unassigned peptidase inhibitors	P43627	ENSG00000276731	ENST00000613410	ENSP00000483373
I43.UPW	family I43 unassigned peptidase inhibitors	P43627	ENSG00000275407	ENST00000618796	ENSP00000481907
I43.UPW	family I43 unassigned peptidase inhibitors	P43627	ENSG00000278731	ENST00000616831	ENSP00000482201
I43.UPW	family I43 unassigned peptidase inhibitors	P43627	ENSG00000275914	ENST00000618388	ENSP00000480161
I43.UPW	family I43 unassigned peptidase inhibitors	P43627	ENSG00000275546	ENST00000611724	ENSP00000482519
I43.UPW	family I43 unassigned peptidase inhibitors	A1A4D9			
I43.UPW	family I43 unassigned peptidase inhibitors	B1N8M6	ENSG00000275921	ENST00000615190	ENSP00000479102
I43.UPW	family I43 unassigned peptidase inhibitors	B1N8M6	ENSG00000276387	ENST00000616491	ENSP00000480228
I43.UPW	family I43 unassigned peptidase inhibitors	B1N8M7			
I43.UPW	family I43 unassigned peptidase inhibitors	B1N8M8			
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000243772	ENST00000342376	ENSP00000342215
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000274410	ENST00000617242	ENSP00000483883
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000275658	ENST00000615091	ENSP00000483551
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000277924	ENST00000620549	ENSP00000483419
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000283790	ENST00000639101	ENSP00000492356
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000284510	ENST00000640485	ENSP00000491955
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000275008	ENST00000617404	ENSP00000481478
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000278327	ENST00000611990	ENSP00000479121
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000274108	ENST00000617593	ENSP00000483192
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000275623	ENST00000617790	ENSP00000481355
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000277317	ENST00000619995	ENSP00000480087
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000276459	ENST00000622644	ENSP00000482830
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000277554	ENST00000614792	ENSP00000481237
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000276590	ENST00000611821	ENSP00000484459
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000274402	ENST00000619702	ENSP00000480464
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000276218	ENST00000611207	ENSP00000478657
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000283708	ENST00000638851	ENSP00000491452
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000284504	ENST00000639176	ENSP00000491273
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000284333	ENST00000638813	ENSP00000492856
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000277484	ENST00000611369	ENSP00000483975
I43.UPW	family I43 unassigned peptidase inhibitors	E3NZD8	ENSG00000283702	ENST00000639089	ENSP00000491264
I43.UPW	family I43 unassigned peptidase inhibitors	K7R1S5	ENSG00000275583	ENST00000618510	ENSP00000479565
I43.UPW	family I43 unassigned peptidase inhibitors	K7R1S5	ENSG00000278300	ENST00000617284	ENSP00000478014
I43.UPW	family I43 unassigned peptidase inhibitors	K7R1S5	ENSG00000278300	ENST00000616541	ENSP00000484771
I43.UPW	family I43 unassigned peptidase inhibitors	K7R1S5	ENSG00000277885	ENST00000610441	ENSP00000484281
I43.UPW	family I43 unassigned peptidase inhibitors	K7R1S5	ENSG00000275737	ENST00000617984	ENSP00000477892
I43.UPW	family I43 unassigned peptidase inhibitors	K7R1S5	ENSG00000284511	ENST00000639296	ENSP00000491433
I43.UPW	family I43 unassigned peptidase inhibitors	K7R1S5	ENSG00000284511	ENST00000643879	ENSP00000495117
I43.UPW	family I43 unassigned peptidase inhibitors	K7R1S5	ENSG00000276258	ENST00000619473	ENSP00000484400
I43.UPW	family I43 unassigned peptidase inhibitors	K7R1S5	ENSG00000274518	ENST00000613378	ENSP00000482725
I43.UPW	family I43 unassigned peptidase inhibitors	K7R1S5	ENSG00000274438	ENST00000612182	ENSP00000478509
I43.UPW	family I43 unassigned peptidase inhibitors	K7R1S5	ENSG00000275452	ENST00000616472	ENSP00000482637
I43.UPW	family I43 unassigned peptidase inhibitors	K7R1S5	ENSG00000276425	ENST00000611495	ENSP00000484082
I43.UPW	family I43 unassigned peptidase inhibitors	K7R1S5	ENSG00000275735	ENST00000618364	ENSP00000483804
I43.UPW	family I43 unassigned peptidase inhibitors	K7R1S5	ENSG00000278152	ENST00000622127	ENSP00000481307
I43.UPW	family I43 unassigned peptidase inhibitors	K7R1S5	ENSG00000276139	ENST00000614727	ENSP00000483792
I43.UPW	family I43 unassigned peptidase inhibitors	K7R1S5	ENSG00000284033	ENST00000640938	ENSP00000492515
I43.UPW	family I43 unassigned peptidase inhibitors	K7R1S5	ENSG00000284033	ENST00000643590	ENSP00000495768
I43.UPW	family I43 unassigned peptidase inhibitors	K7R1S5	ENSG00000275253	ENST00000614231	ENSP00000482770
I43.UPW	family I43 unassigned peptidase inhibitors	O00382			
I43.UPW	family I43 unassigned peptidase inhibitors	O43754			
I43.UPW	family I43 unassigned peptidase inhibitors	O43755			
I43.UPW	family I43 unassigned peptidase inhibitors	O43756			
I43.UPW	family I43 unassigned peptidase inhibitors	P43627	ENSG00000276011	ENST00000619621	ENSP00000483052
I43.UPW	family I43 unassigned peptidase inhibitors	P43627	ENSG00000276731	ENST00000613410	ENSP00000483373
I43.UPW	family I43 unassigned peptidase inhibitors	P43627	ENSG00000275407	ENST00000618796	ENSP00000481907
I43.UPW	family I43 unassigned peptidase inhibitors	P43627	ENSG00000278731	ENST00000616831	ENSP00000482201
I43.UPW	family I43 unassigned peptidase inhibitors	P43627	ENSG00000275914	ENST00000618388	ENSP00000480161
I43.UPW	family I43 unassigned peptidase inhibitors	P43627	ENSG00000275546	ENST00000611724	ENSP00000482519
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000243772	ENST00000342376	ENSP00000342215
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000274410	ENST00000617242	ENSP00000483883
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000275658	ENST00000615091	ENSP00000483551
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000274952	ENST00000617150	ENSP00000481159
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000277924	ENST00000620549	ENSP00000483419
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000283790	ENST00000639101	ENSP00000492356
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000284510	ENST00000640485	ENSP00000491955
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000275008	ENST00000617404	ENSP00000481478
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000273887	ENST00000615739	ENSP00000478136
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000278327	ENST00000611990	ENSP00000479121
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000274108	ENST00000617593	ENSP00000483192
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000275623	ENST00000617790	ENSP00000481355
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000277317	ENST00000619995	ENSP00000480087
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000276459	ENST00000622644	ENSP00000482830
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000277554	ENST00000614792	ENSP00000481237
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000276590	ENST00000611821	ENSP00000484459
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000274830	ENST00000610407	ENSP00000478848
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000274402	ENST00000619702	ENSP00000480464
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000276218	ENST00000611207	ENSP00000478657
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000283708	ENST00000638851	ENSP00000491452
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000284504	ENST00000639176	ENSP00000491273
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000284333	ENST00000638813	ENSP00000492856
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000277484	ENST00000611369	ENSP00000483975
I43.UPW	family I43 unassigned peptidase inhibitors	P43628	ENSG00000283702	ENST00000639089	ENSP00000491264
I43.UPW	family I43 unassigned peptidase inhibitors	P43631	ENSG00000278300	ENST00000617284	ENSP00000478014
I43.UPW	family I43 unassigned peptidase inhibitors	P43631	ENSG00000278300	ENST00000616541	ENSP00000484771
I43.UPW	family I43 unassigned peptidase inhibitors	P43631	ENSG00000277885	ENST00000610441	ENSP00000484281
I43.UPW	family I43 unassigned peptidase inhibitors	P43631	ENSG00000275737	ENST00000617984	ENSP00000477892
I43.UPW	family I43 unassigned peptidase inhibitors	P43631	ENSG00000276258	ENST00000619473	ENSP00000484400
I43.UPW	family I43 unassigned peptidase inhibitors	P43631	ENSG00000274518	ENST00000613378	ENSP00000482725
I43.UPW	family I43 unassigned peptidase inhibitors	P43631	ENSG00000274438	ENST00000612182	ENSP00000478509
I43.UPW	family I43 unassigned peptidase inhibitors	P43631	ENSG00000275452	ENST00000616472	ENSP00000482637
I43.UPW	family I43 unassigned peptidase inhibitors	P43631	ENSG00000276425	ENST00000611495	ENSP00000484082
I43.UPW	family I43 unassigned peptidase inhibitors	P43631	ENSG00000275735	ENST00000618364	ENSP00000483804
I43.UPW	family I43 unassigned peptidase inhibitors	P43631	ENSG00000278152	ENST00000622127	ENSP00000481307
I43.UPW	family I43 unassigned peptidase inhibitors	P43631	ENSG00000276139	ENST00000614727	ENSP00000483792
I43.UPW	family I43 unassigned peptidase inhibitors	P43631	ENSG00000275253	ENST00000614231	ENSP00000482770
I43.UPW	family I43 unassigned peptidase inhibitors	Q32MZ1			
I43.UPW	family I43 unassigned peptidase inhibitors	Q32WE4			
I43.UPW	family I43 unassigned peptidase inhibitors	Q6H2G8			
I43.UPW	family I43 unassigned peptidase inhibitors	Q6H2H0			
I43.UPW	family I43 unassigned peptidase inhibitors	Q9UNC4			
I43.UPW	family I43 unassigned peptidase inhibitors	Q9UPI8			
I43.UPW	family I43 unassigned peptidase inhibitors	Q9UQL7			
I43.UPW	family I43 unassigned peptidase inhibitors	Q14953	ENSG00000274739	ENST00000618443	ENSP00000484843
I43.UPW	family I43 unassigned peptidase inhibitors	Q14953	ENSG00000288206	ENST00000639440	ENSP00000492394
I43.UPW	family I43 unassigned peptidase inhibitors	Q14953	ENSG00000288206	ENST00000644792	ENSP00000496107
I43.UPW	family I43 unassigned peptidase inhibitors	Q14953	ENSG00000288357	ENST00000639571	ENSP00000492015
I43.UPW	family I43 unassigned peptidase inhibitors	Q14953	ENSG00000288357	ENST00000645738	ENSP00000493745
I43.UPW	family I43 unassigned peptidase inhibitors	Q14953	ENSG00000275047	ENST00000614053	ENSP00000482547
I43.UPW	family I43 unassigned peptidase inhibitors	Q14953	ENSG00000277650	ENST00000619698	ENSP00000483733
I43.UPW	family I43 unassigned peptidase inhibitors	Q14953	ENSG00000284217	ENST00000638690	ENSP00000492235
I43.UPW	family I43 unassigned peptidase inhibitors	Q14953	ENSG00000284217	ENST00000643495	ENSP00000496607
I43.UPW	family I43 unassigned peptidase inhibitors	A0A0C4ZMZ1			
I43.UPW	family I43 unassigned peptidase inhibitors	Q14953	ENSG00000274739	ENST00000618443	ENSP00000484843
I43.UPW	family I43 unassigned peptidase inhibitors	Q14953	ENSG00000288206	ENST00000639440	ENSP00000492394
I43.UPW	family I43 unassigned peptidase inhibitors	Q14953	ENSG00000288206	ENST00000644792	ENSP00000496107
I43.UPW	family I43 unassigned peptidase inhibitors	Q14953	ENSG00000288357	ENST00000639571	ENSP00000492015
I43.UPW	family I43 unassigned peptidase inhibitors	Q14953	ENSG00000288357	ENST00000645738	ENSP00000493745
I43.UPW	family I43 unassigned peptidase inhibitors	Q14953	ENSG00000275047	ENST00000614053	ENSP00000482547
I43.UPW	family I43 unassigned peptidase inhibitors	Q14953	ENSG00000277650	ENST00000619698	ENSP00000483733
I43.UPW	family I43 unassigned peptidase inhibitors	Q14953	ENSG00000284217	ENST00000638690	ENSP00000492235
I43.UPW	family I43 unassigned peptidase inhibitors	Q14953	ENSG00000284217	ENST00000643495	ENSP00000496607
I43.UPW	family I43 unassigned peptidase inhibitors	Q6H2G4			
I43.UPW	family I43 unassigned peptidase inhibitors	Q6H2G5			
I43.UPW	family I43 unassigned peptidase inhibitors	Q8NHK2			
I43.UPW	family I43 unassigned peptidase inhibitors	Q9UNC3			
I43.UPW	family I43 unassigned peptidase inhibitors	B3KXI1			
I43.UPW	family I43 unassigned peptidase inhibitors	Q8IVU0			
I43.UPW	family I43 unassigned peptidase inhibitors	B6A8C7	ENSG00000248385	ENST00000432826	ENSP00000439454
I43.UPW	family I43 unassigned peptidase inhibitors	B6A8C7	ENSG00000276145	ENST00000611088	ENSP00000479824
I43.UPW	family I43 unassigned peptidase inhibitors	B6A8C7	ENSG00000276355	ENST00000620140	ENSP00000477830
I43.UPW	family I43 unassigned peptidase inhibitors	B6A8C7	ENSG00000276355	ENST00000614463	ENSP00000480049
I43.UPW	family I43 unassigned peptidase inhibitors	B6A8C7	ENSG00000274889	ENST00000622245	ENSP00000478822
I43.UPW	family I43 unassigned peptidase inhibitors	B6A8C7	ENSG00000277178	ENST00000620707	ENSP00000480377
I43.UPW	family I43 unassigned peptidase inhibitors	B6A8C7	ENSG00000275123	ENST00000612678	ENSP00000482624
I43.UPW	family I43 unassigned peptidase inhibitors	B6A8C7	ENSG00000276604	ENST00000619320	ENSP00000479062
I43.UPW	family I43 unassigned peptidase inhibitors	B6A8C7	ENSG00000275806	ENST00000611419	ENSP00000478234
I43.UPW	family I43 unassigned peptidase inhibitors	B6A8C7	ENSG00000273875	ENST00000620398	ENSP00000479374
I43.UPW	family I43 unassigned peptidase inhibitors	B6A8C7	ENSG00000275384	ENST00000615726	ENSP00000479185
I43.UPW	family I43 unassigned peptidase inhibitors	Q6MZW2-1	ENSG00000053108	ENST00000265342	ENSP00000265342
I43.UPW	family I43 unassigned peptidase inhibitors	Q8N475-1	ENSG00000168843	ENST00000306100	ENSP00000305334
I43.UPW	family I43 unassigned peptidase inhibitors	Q8N475-2	ENSG00000168843	ENST00000379164	ENSP00000368462
I43.UPW	family I43 unassigned peptidase inhibitors	Q8N475-3	ENSG00000168843	ENST00000427802	ENSP00000389270
I43.UPW	family I43 unassigned peptidase inhibitors	O95428	ENSG00000100767	ENST00000340738	ENSP00000345395
I43.UPW	family I43 unassigned peptidase inhibitors	O95428	ENSG00000100767	ENST00000644200	ENSP00000495882
I43.UPW	family I43 unassigned peptidase inhibitors	O95428	ENSG00000100767	ENST00000554301	ENSP00000451803
I43.UPW	family I43 unassigned peptidase inhibitors	O95428	ENSG00000100767	ENST00000555445	ENSP00000451729
I43.UPW	family I43 unassigned peptidase inhibitors	Q6ICR4			
I43.UPW	family I43 unassigned peptidase inhibitors	P11464	ENSG00000231924	ENST00000436291	ENSP00000413041
I43.UPW	family I43 unassigned peptidase inhibitors	P11464	ENSG00000231924	ENST00000595356	ENSP00000472610
I43.UPW	family I43 unassigned peptidase inhibitors	P11464	ENSG00000231924	ENST00000312439	ENSP00000308970
I43.UPW	family I43 unassigned peptidase inhibitors	P11464	ENSG00000231924	ENST00000244296	ENSP00000244296
I43.UPW	family I43 unassigned peptidase inhibitors	Q6ICR4			
I43.UPW	family I43 unassigned peptidase inhibitors	P30530	ENSG00000167601	ENST00000301178	ENSP00000301178
I43.UPW	family I43 unassigned peptidase inhibitors	P30530	ENSG00000167601	ENST00000359092	ENSP00000351995
I43.UPW	family I43 unassigned peptidase inhibitors	B0FWZ3			
I43.UPW	family I43 unassigned peptidase inhibitors	A8K941			
I43.UPW	family I43 unassigned peptidase inhibitors	Q96RL6	ENSG00000161640	ENST00000447370	ENSP00000412361
I43.UPW	family I43 unassigned peptidase inhibitors	Q96RL6	ENSG00000161640	ENST00000426971	ENSP00000398891
I43.UPW	family I43 unassigned peptidase inhibitors	Q96RL6	ENSG00000161640	ENST00000447370	ENSP00000412361
I43.UPW	family I43 unassigned peptidase inhibitors	Q96RL6	ENSG00000161640	ENST00000426971	ENSP00000398891
I43.UPW	family I43 unassigned peptidase inhibitors	Q96PJ5	ENSG00000163518	ENST00000271532	ENSP00000271532
I43.UPW	family I43 unassigned peptidase inhibitors	Q96PJ5	ENSG00000163518	ENST00000271532	ENSP00000271532
I43.UPW	family I43 unassigned peptidase inhibitors	A0PJJ4			
I43.UPW	family I43 unassigned peptidase inhibitors	Q96RD9	ENSG00000143297	ENST00000361835	ENSP00000354691
I43.UPW	family I43 unassigned peptidase inhibitors	Q96RD9	ENSG00000143297	ENST00000368190	ENSP00000357173
I43.UPW	family I43 unassigned peptidase inhibitors	Q96RD9	ENSG00000143297	ENST00000368189	ENSP00000357172
I43.UPW	family I43 unassigned peptidase inhibitors	A8K9J6			
I43.UPW	family I43 unassigned peptidase inhibitors	Q9UIH8			
I43.UPW	family I43 unassigned peptidase inhibitors	Q9UIH8			
I43.UPW	family I43 unassigned peptidase inhibitors	Q9UMB0			
I43.UPW	family I43 unassigned peptidase inhibitors	B5A963			
I43.UPW	family I43 unassigned peptidase inhibitors	Q9UMA9			
I43.UPW	family I43 unassigned peptidase inhibitors	Q9H0Z2			
I43.UPW	family I43 unassigned peptidase inhibitors	P78324	ENSG00000198053	ENST00000622179	ENSP00000478763
I43.UPW	family I43 unassigned peptidase inhibitors	P78324	ENSG00000198053	ENST00000356025	ENSP00000348307
I43.UPW	family I43 unassigned peptidase inhibitors	P78324	ENSG00000198053	ENST00000358771	ENSP00000351621
